candidate_id,scope,organism,backend,auroc,average_precision,n_pos,n_neg,sc_auroc,sc_average_precision,delta_auroc_vs_sc,delta_average_precision_vs_sc
atom_gaussian__g24__o2__s1.5__mgapsoft__w2__f12,cell,arabidopsis,af3,0.6374125874125874,0.5802695963435691,52,55,0.5223776223776224,0.4842459862421244,0.11503496503496502,0.09602361010144472
atom_gaussian__g24__o2__s1.5__mgapsoft__w2__f12,global,,,0.6517443930224279,0.6423794880599567,106,106,0.14275542897828408,0.3319801075372445,0.5089889640441438,0.3103993805227122
atom_gaussian__g24__o2__s1.5__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o2__s1.5__mgapsoft__w2__f12,af3,,af3,0.6517443930224279,0.6423794880599567,106,106,0.14275542897828408,0.3319801075372445,0.5089889640441438,0.3103993805227122
atom_gaussian__g24__o4__s1.5__mgapexcess__f12,cell,human,af3,0.7919921875,0.7984172247845358,32,32,0.0,0.31460429173075105,0.7919921875,0.48381293305378475
atom_gaussian__g24__o4__s1.5__mgapexcess__f12,cell,yeast,af3,0.52734375,0.5915047697691073,16,16,0.0,0.3222337977924731,0.52734375,0.2692709719766342
atom_gaussian__g24__o4__s1.5__mgapexcess__f12,cell,ecoli,af3,0.8333333333333334,0.9150793650793649,6,3,0.0,0.5021825396825397,0.8333333333333334,0.41289682539682526
atom_gaussian__g24__o4__s1.5__mgapexcess__f12,cell,arabidopsis,af3,0.583916083916084,0.5441398604294512,52,55,0.5223776223776224,0.4842459862421244,0.06153846153846154,0.05989387418732678
atom_gaussian__g24__o4__s1.5__mgapexcess__f12,global,,,0.6471164115343538,0.6419411972382041,106,106,0.14275542897828408,0.3319801075372445,0.5043609825560698,0.3099610897009596
atom_gaussian__g24__o4__s1.5__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o4__s1.5__mgapexcess__f12,af3,,af3,0.6471164115343538,0.6419411972382041,106,106,0.14275542897828408,0.3319801075372445,0.5043609825560698,0.3099610897009596
atom_gaussian__g24__o4__s1.5__mgapsoft__f12,cell,human,af3,0.7294921875,0.7642675068381581,32,32,0.0,0.31460429173075105,0.7294921875,0.4496632151074071
atom_gaussian__g24__o4__s1.5__mgapsoft__f12,cell,yeast,af3,0.5625,0.5959850800583102,16,16,0.0,0.3222337977924731,0.5625,0.2737512822658371
atom_gaussian__g24__o4__s1.5__mgapsoft__f12,cell,ecoli,af3,0.8888888888888888,0.9484126984126983,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4462301587301586
atom_gaussian__g24__o4__s1.5__mgapsoft__f12,cell,arabidopsis,af3,0.6265734265734266,0.5706000365632332,52,55,0.5223776223776224,0.4842459862421244,0.10419580419580421,0.08635405032110882
atom_gaussian__g24__o4__s1.5__mgapsoft__f12,global,,,0.6473834104663582,0.6417981943440895,106,106,0.14275542897828408,0.3319801075372445,0.5046279814880741,0.309818086806845
atom_gaussian__g24__o4__s1.5__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o4__s1.5__mgapsoft__f12,af3,,af3,0.6473834104663582,0.6417981943440895,106,106,0.14275542897828408,0.3319801075372445,0.5046279814880741,0.309818086806845
atom_gaussian__g24__o4__s1.5__mgapsoft__w2__f12,cell,human,af3,0.7451171875,0.773450015609564,32,32,0.0,0.31460429173075105,0.7451171875,0.4588457238788129
atom_gaussian__g24__o4__s1.5__mgapsoft__w2__f12,cell,yeast,af3,0.5703125,0.6004085160993933,16,16,0.0,0.3222337977924731,0.5703125,0.2781747183069202
atom_gaussian__g24__o4__s1.5__mgapsoft__w2__f12,cell,ecoli,af3,0.8888888888888888,0.9484126984126983,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4462301587301586
atom_gaussian__g24__o4__s1.5__mgapsoft__w2__f12,cell,arabidopsis,af3,0.6171328671328671,0.5592656932794303,52,55,0.5223776223776224,0.4842459862421244,0.09475524475524466,0.07501970703730593
atom_gaussian__g24__o4__s1.5__mgapsoft__w2__f12,global,,,0.6493414026343894,0.6402685822723007,106,106,0.14275542897828408,0.3319801075372445,0.5065859736561054,0.30828847473505616
atom_gaussian__g24__o4__s1.5__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o4__s1.5__mgapsoft__w2__f12,af3,,af3,0.6493414026343894,0.6402685822723007,106,106,0.14275542897828408,0.3319801075372445,0.5065859736561054,0.30828847473505616
atom_gaussian__g24__o6__s1.5__mgapexcess__f12,cell,human,af3,0.7998046875,0.8021891261422638,32,32,0.0,0.31460429173075105,0.7998046875,0.48758483441151274
atom_gaussian__g24__o6__s1.5__mgapexcess__f12,cell,yeast,af3,0.5234375,0.5918852623480573,16,16,0.0,0.3222337977924731,0.5234375,0.2696514645555842
atom_gaussian__g24__o6__s1.5__mgapexcess__f12,cell,ecoli,af3,0.6666666666666666,0.8551587301587301,6,3,0.0,0.5021825396825397,0.6666666666666666,0.35297619047619044
atom_gaussian__g24__o6__s1.5__mgapexcess__f12,cell,arabidopsis,af3,0.5727272727272728,0.5296016404822134,52,55,0.5223776223776224,0.4842459862421244,0.05034965034965033,0.04535565424008897
atom_gaussian__g24__o6__s1.5__mgapexcess__f12,global,,,0.6453364186543253,0.639886228080632,106,106,0.14275542897828408,0.3319801075372445,0.5025809896760413,0.3079061205433875
atom_gaussian__g24__o6__s1.5__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o6__s1.5__mgapexcess__f12,af3,,af3,0.6453364186543253,0.639886228080632,106,106,0.14275542897828408,0.3319801075372445,0.5025809896760413,0.3079061205433875
atom_gaussian__g24__o6__s1.5__mgapsoft__f12,cell,human,af3,0.765625,0.7876672101178472,32,32,0.0,0.31460429173075105,0.765625,0.4730629183870962
atom_gaussian__g24__o6__s1.5__mgapsoft__f12,cell,yeast,af3,0.578125,0.6042105994327266,16,16,0.0,0.3222337977924731,0.578125,0.2819768016402535
atom_gaussian__g24__o6__s1.5__mgapsoft__f12,cell,ecoli,af3,0.8333333333333334,0.9150793650793649,6,3,0.0,0.5021825396825397,0.8333333333333334,0.41289682539682526
atom_gaussian__g24__o6__s1.5__mgapsoft__f12,cell,arabidopsis,af3,0.6,0.5444812546913347,52,55,0.5223776223776224,0.4842459862421244,0.07762237762237756,0.06023526844921029
atom_gaussian__g24__o6__s1.5__mgapsoft__f12,global,,,0.6521003915984336,0.643947986299034,106,106,0.14275542897828408,0.3319801075372445,0.5093449626201495,0.31196787876178955
atom_gaussian__g24__o6__s1.5__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o6__s1.5__mgapsoft__f12,af3,,af3,0.6521003915984336,0.643947986299034,106,106,0.14275542897828408,0.3319801075372445,0.5093449626201495,0.31196787876178955
atom_gaussian__g24__o6__s1.5__mgapsoft__w2__f12,cell,human,af3,0.775390625,0.7931359650621461,32,32,0.0,0.31460429173075105,0.775390625,0.47853167333139507
atom_gaussian__g24__o6__s1.5__mgapsoft__w2__f12,cell,yeast,af3,0.578125,0.6047497355417157,16,16,0.0,0.3222337977924731,0.578125,0.28251593774924266
atom_gaussian__g24__o6__s1.5__mgapsoft__w2__f12,cell,ecoli,af3,0.8333333333333334,0.9150793650793649,6,3,0.0,0.5021825396825397,0.8333333333333334,0.41289682539682526
atom_gaussian__g24__o6__s1.5__mgapsoft__w2__f12,cell,arabidopsis,af3,0.5926573426573427,0.5365657900055397,52,55,0.5223776223776224,0.4842459862421244,0.07027972027972029,0.05231980376341533
atom_gaussian__g24__o6__s1.5__mgapsoft__w2__f12,global,,,0.6542363830544677,0.6434585119326203,106,106,0.14275542897828408,0.3319801075372445,0.5114809540761837,0.3114784043953758
atom_gaussian__g24__o6__s1.5__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o6__s1.5__mgapsoft__w2__f12,af3,,af3,0.6542363830544677,0.6434585119326203,106,106,0.14275542897828408,0.3319801075372445,0.5114809540761837,0.3114784043953758
atom_gaussian__g24__o2__s2__mgapexcess__f12,cell,human,af3,0.6904296875,0.728008268222289,32,32,0.0,0.31460429173075105,0.6904296875,0.413403976491538
atom_gaussian__g24__o2__s2__mgapexcess__f12,cell,yeast,af3,0.4453125,0.5521133695608522,16,16,0.0,0.3222337977924731,0.4453125,0.22987957176837914
atom_gaussian__g24__o2__s2__mgapexcess__f12,cell,ecoli,af3,0.9444444444444444,0.9761904761904762,6,3,0.0,0.5021825396825397,0.9444444444444444,0.4740079365079365
atom_gaussian__g24__o2__s2__mgapexcess__f12,cell,arabidopsis,af3,0.6541958041958041,0.5961519016560781,52,55,0.5223776223776224,0.4842459862421244,0.13181818181818172,0.11190591541395373
atom_gaussian__g24__o2__s2__mgapexcess__f12,global,,,0.6255784976860093,0.6333361002667731,106,106,0.14275542897828408,0.3319801075372445,0.4828230687077252,0.3013559927295286
atom_gaussian__g24__o2__s2__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o2__s2__mgapexcess__f12,af3,,af3,0.6255784976860093,0.6333361002667731,106,106,0.14275542897828408,0.3319801075372445,0.4828230687077252,0.3013559927295286
atom_gaussian__g24__o2__s2__mgapsoft__f12,cell,human,af3,0.603515625,0.6745890653897366,32,32,0.0,0.31460429173075105,0.603515625,0.35998477365898557
atom_gaussian__g24__o2__s2__mgapsoft__f12,cell,yeast,af3,0.5078125,0.5855799797265079,16,16,0.0,0.3222337977924731,0.5078125,0.2633461819340348
atom_gaussian__g24__o2__s2__mgapsoft__f12,cell,ecoli,af3,0.8888888888888888,0.9583333333333334,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4561507936507937
atom_gaussian__g24__o2__s2__mgapsoft__f12,cell,arabidopsis,af3,0.6195804195804195,0.5842741891250878,52,55,0.5223776223776224,0.4842459862421244,0.09720279720279712,0.10002820288296338
atom_gaussian__g24__o2__s2__mgapsoft__f12,global,,,0.5968316126735493,0.6154739801631495,106,106,0.14275542897828408,0.3319801075372445,0.45407618369526526,0.283493872625905
atom_gaussian__g24__o2__s2__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o2__s2__mgapsoft__f12,af3,,af3,0.5968316126735493,0.6154739801631495,106,106,0.14275542897828408,0.3319801075372445,0.45407618369526526,0.283493872625905
atom_gaussian__g24__o2__s2__mgapsoft__w2__f12,cell,human,af3,0.6083984375,0.6774781748877768,32,32,0.0,0.31460429173075105,0.6083984375,0.3628738831570258
atom_gaussian__g24__o2__s2__mgapsoft__w2__f12,cell,yeast,af3,0.49609375,0.5750878982785441,16,16,0.0,0.3222337977924731,0.49609375,0.25285410048607104
atom_gaussian__g24__o2__s2__mgapsoft__w2__f12,cell,ecoli,af3,0.8888888888888888,0.9583333333333334,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4561507936507937
atom_gaussian__g24__o2__s2__mgapsoft__w2__f12,cell,arabidopsis,af3,0.6132867132867132,0.5773975890740735,52,55,0.5223776223776224,0.4842459862421244,0.09090909090909083,0.09315160283194907
atom_gaussian__g24__o2__s2__mgapsoft__w2__f12,global,,,0.5930046279814881,0.6147177767462956,106,106,0.14275542897828408,0.3319801075372445,0.45024919900320404,0.2827376692090511
atom_gaussian__g24__o2__s2__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o2__s2__mgapsoft__w2__f12,af3,,af3,0.5930046279814881,0.6147177767462956,106,106,0.14275542897828408,0.3319801075372445,0.45024919900320404,0.2827376692090511
atom_gaussian__g24__o4__s2__mgapexcess__f12,cell,human,af3,0.69921875,0.7482375695849676,32,32,0.0,0.31460429173075105,0.69921875,0.4336332778542165
atom_gaussian__g24__o4__s2__mgapexcess__f12,cell,yeast,af3,0.41015625,0.5410000037599865,16,16,0.0,0.3222337977924731,0.41015625,0.2187662059675134
atom_gaussian__g24__o4__s2__mgapexcess__f12,cell,ecoli,af3,0.8888888888888888,0.9484126984126983,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4462301587301586
atom_gaussian__g24__o4__s2__mgapexcess__f12,cell,arabidopsis,af3,0.6314685314685314,0.5721173615465287,52,55,0.5223776223776224,0.4842459862421244,0.10909090909090902,0.08787137530440431
atom_gaussian__g24__o4__s2__mgapexcess__f12,global,,,0.6146315414738341,0.6277470493887188,106,106,0.14275542897828408,0.3319801075372445,0.47187611249555006,0.29576694185147434
atom_gaussian__g24__o4__s2__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o4__s2__mgapexcess__f12,af3,,af3,0.6146315414738341,0.6277470493887188,106,106,0.14275542897828408,0.3319801075372445,0.47187611249555006,0.29576694185147434
atom_gaussian__g24__o4__s2__mgapsoft__f12,cell,human,af3,0.615234375,0.6953787941189951,32,32,0.0,0.31460429173075105,0.615234375,0.380774502388244
atom_gaussian__g24__o4__s2__mgapsoft__f12,cell,yeast,af3,0.46484375,0.5613496915967632,16,16,0.0,0.3222337977924731,0.46484375,0.2391158938042901
atom_gaussian__g24__o4__s2__mgapsoft__f12,cell,ecoli,af3,0.8888888888888888,0.9583333333333334,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4561507936507937
atom_gaussian__g24__o4__s2__mgapsoft__f12,cell,arabidopsis,af3,0.6090909090909091,0.5733595789487599,52,55,0.5223776223776224,0.4842459862421244,0.08671328671328671,0.08911359270663549
atom_gaussian__g24__o4__s2__mgapsoft__f12,global,,,0.585439658241367,0.6132116325360194,106,106,0.14275542897828408,0.3319801075372445,0.44268422926308293,0.2812315249987749
atom_gaussian__g24__o4__s2__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o4__s2__mgapsoft__f12,af3,,af3,0.585439658241367,0.6132116325360194,106,106,0.14275542897828408,0.3319801075372445,0.44268422926308293,0.2812315249987749
atom_gaussian__g24__o4__s2__mgapsoft__w2__f12,cell,human,af3,0.6396484375,0.7082351437852383,32,32,0.0,0.31460429173075105,0.6396484375,0.3936308520544873
atom_gaussian__g24__o4__s2__mgapsoft__w2__f12,cell,yeast,af3,0.47265625,0.5689113375345336,16,16,0.0,0.3222337977924731,0.47265625,0.24667753974206053
atom_gaussian__g24__o4__s2__mgapsoft__w2__f12,cell,ecoli,af3,0.8888888888888888,0.9583333333333334,6,3,0.0,0.5021825396825397,0.8888888888888888,0.4561507936507937
atom_gaussian__g24__o4__s2__mgapsoft__w2__f12,cell,arabidopsis,af3,0.6003496503496504,0.564314082497218,52,55,0.5223776223776224,0.4842459862421244,0.07797202797202796,0.08006809625509365
atom_gaussian__g24__o4__s2__mgapsoft__w2__f12,global,,,0.589622641509434,0.6140929628813566,106,106,0.14275542897828408,0.3319801075372445,0.4468672125311499,0.2821128553441121
atom_gaussian__g24__o4__s2__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o4__s2__mgapsoft__w2__f12,af3,,af3,0.589622641509434,0.6140929628813566,106,106,0.14275542897828408,0.3319801075372445,0.4468672125311499,0.2821128553441121
atom_gaussian__g24__o6__s2__mgapexcess__f12,cell,human,af3,0.7255859375,0.7630376475768285,32,32,0.0,0.31460429173075105,0.7255859375,0.4484333558460774
atom_gaussian__g24__o6__s2__mgapexcess__f12,cell,yeast,af3,0.4140625,0.5338468021567833,16,16,0.0,0.3222337977924731,0.4140625,0.2116130043643102
atom_gaussian__g24__o6__s2__mgapexcess__f12,cell,ecoli,af3,0.8333333333333334,0.9150793650793649,6,3,0.0,0.5021825396825397,0.8333333333333334,0.41289682539682526
atom_gaussian__g24__o6__s2__mgapexcess__f12,cell,arabidopsis,af3,0.6038461538461538,0.5443013449094988,52,55,0.5223776223776224,0.4842459862421244,0.08146853146853139,0.06005535866737438
atom_gaussian__g24__o6__s2__mgapexcess__f12,global,,,0.6145425418298327,0.6246276273186757,106,106,0.14275542897828408,0.3319801075372445,0.4717871128515486,0.2926475197814312
atom_gaussian__g24__o6__s2__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o6__s2__mgapexcess__f12,af3,,af3,0.6145425418298327,0.6246276273186757,106,106,0.14275542897828408,0.3319801075372445,0.4717871128515486,0.2926475197814312
atom_gaussian__g24__o6__s2__mgapsoft__f12,cell,human,af3,0.658203125,0.72352024456835,32,32,0.0,0.31460429173075105,0.658203125,0.4089159528375989
atom_gaussian__g24__o6__s2__mgapsoft__f12,cell,yeast,af3,0.45703125,0.5630217834863698,16,16,0.0,0.3222337977924731,0.45703125,0.2407879856938967
atom_gaussian__g24__o6__s2__mgapsoft__f12,cell,ecoli,af3,1.0,1.0,6,3,0.0,0.5021825396825397,1.0,0.4978174603174603
atom_gaussian__g24__o6__s2__mgapsoft__f12,cell,arabidopsis,af3,0.5902097902097903,0.5458883997576315,52,55,0.5223776223776224,0.4842459862421244,0.06783216783216783,0.06164241351550709
atom_gaussian__g24__o6__s2__mgapsoft__f12,global,,,0.5932716269134923,0.6177951710980646,106,106,0.14275542897828408,0.3319801075372445,0.45051619793520825,0.2858150635608201
atom_gaussian__g24__o6__s2__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o6__s2__mgapsoft__f12,af3,,af3,0.5932716269134923,0.6177951710980646,106,106,0.14275542897828408,0.3319801075372445,0.45051619793520825,0.2858150635608201
atom_gaussian__g24__o6__s2__mgapsoft__w2__f12,cell,human,af3,0.701171875,0.7529560162232448,32,32,0.0,0.31460429173075105,0.701171875,0.43835172449249377
atom_gaussian__g24__o6__s2__mgapsoft__w2__f12,cell,yeast,af3,0.46484375,0.564261033572369,16,16,0.0,0.3222337977924731,0.46484375,0.24202723577989593
atom_gaussian__g24__o6__s2__mgapsoft__w2__f12,cell,ecoli,af3,1.0,1.0,6,3,0.0,0.5021825396825397,1.0,0.4978174603174603
atom_gaussian__g24__o6__s2__mgapsoft__w2__f12,cell,arabidopsis,af3,0.5863636363636363,0.5390012044822564,52,55,0.5223776223776224,0.4842459862421244,0.06398601398601389,0.05475521824013202
atom_gaussian__g24__o6__s2__mgapsoft__w2__f12,global,,,0.6019935920256319,0.6217149945975559,106,106,0.14275542897828408,0.3319801075372445,0.45923816304734777,0.28973488706031136
atom_gaussian__g24__o6__s2__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g24__o6__s2__mgapsoft__w2__f12,af3,,af3,0.6019935920256319,0.6217149945975559,106,106,0.14275542897828408,0.3319801075372445,0.45923816304734777,0.28973488706031136
atom_gaussian__g32__o2__s1__mgapexcess__f12,cell,human,af3,0.79345703125,0.8191023118023598,32,32,0.0,0.31460429173075105,0.79345703125,0.5044980200716087
atom_gaussian__g32__o2__s1__mgapexcess__f12,cell,yeast,af3,0.59375,0.6486115462578058,16,16,0.0,0.3222337977924731,0.59375,0.32637774846533274
atom_gaussian__g32__o2__s1__mgapexcess__f12,cell,ecoli,af3,0.5833333333333334,0.8551587301587301,6,3,0.0,0.5021825396825397,0.5833333333333334,0.35297619047619044
atom_gaussian__g32__o2__s1__mgapexcess__f12,cell,arabidopsis,af3,0.5720279720279721,0.5698231549165702,52,55,0.5223776223776224,0.4842459862421244,0.049650349650349646,0.08557716867444581
atom_gaussian__g32__o2__s1__mgapexcess__f12,global,,,0.6445799216803133,0.6744884203206367,106,106,0.14275542897828408,0.3319801075372445,0.5018244927020292,0.3425083127833922
atom_gaussian__g32__o2__s1__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o2__s1__mgapexcess__f12,af3,,af3,0.6445799216803133,0.6744884203206367,106,106,0.14275542897828408,0.3319801075372445,0.5018244927020292,0.3425083127833922
atom_gaussian__g32__o2__s1__mgapsoft__f12,cell,human,af3,0.779296875,0.7932018629980216,32,32,0.0,0.31460429173075105,0.779296875,0.4785975712672706
atom_gaussian__g32__o2__s1__mgapsoft__f12,cell,yeast,af3,0.5859375,0.6038989078841855,16,16,0.0,0.3222337977924731,0.5859375,0.28166511009171247
atom_gaussian__g32__o2__s1__mgapsoft__f12,cell,ecoli,af3,0.8333333333333334,0.9150793650793649,6,3,0.0,0.5021825396825397,0.8333333333333334,0.41289682539682526
atom_gaussian__g32__o2__s1__mgapsoft__f12,cell,arabidopsis,af3,0.6153846153846154,0.5687781066806525,52,55,0.5223776223776224,0.4842459862421244,0.093006993006993,0.08453212043852815
atom_gaussian__g32__o2__s1__mgapsoft__f12,global,,,0.6666963332146671,0.6597949732758559,106,106,0.14275542897828408,0.3319801075372445,0.5239409042363831,0.3278148657386114
atom_gaussian__g32__o2__s1__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o2__s1__mgapsoft__f12,af3,,af3,0.6666963332146671,0.6597949732758559,106,106,0.14275542897828408,0.3319801075372445,0.5239409042363831,0.3278148657386114
atom_gaussian__g32__o2__s1__mgapsoft__w2__f12,cell,human,af3,0.78125,0.7932637845850158,32,32,0.0,0.31460429173075105,0.78125,0.47865949285426473
atom_gaussian__g32__o2__s1__mgapsoft__w2__f12,cell,yeast,af3,0.58984375,0.6101489078841855,16,16,0.0,0.3222337977924731,0.58984375,0.28791511009171245
atom_gaussian__g32__o2__s1__mgapsoft__w2__f12,cell,ecoli,af3,0.8333333333333334,0.9150793650793649,6,3,0.0,0.5021825396825397,0.8333333333333334,0.41289682539682526
atom_gaussian__g32__o2__s1__mgapsoft__w2__f12,cell,arabidopsis,af3,0.6108391608391608,0.5635359475504714,52,55,0.5223776223776224,0.4842459862421244,0.08846153846153837,0.07928996130834703
atom_gaussian__g32__o2__s1__mgapsoft__w2__f12,global,,,0.6655393378426486,0.6598717334821544,106,106,0.14275542897828408,0.3319801075372445,0.5227839088643645,0.32789162594490995
atom_gaussian__g32__o2__s1__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o2__s1__mgapsoft__w2__f12,af3,,af3,0.6655393378426486,0.6598717334821544,106,106,0.14275542897828408,0.3319801075372445,0.5227839088643645,0.32789162594490995
atom_gaussian__g32__o4__s1__mgapexcess__f12,cell,human,af3,0.79638671875,0.8232933681418535,32,32,0.0,0.31460429173075105,0.79638671875,0.5086890764111025
atom_gaussian__g32__o4__s1__mgapexcess__f12,cell,yeast,af3,0.59375,0.6486115462578058,16,16,0.0,0.3222337977924731,0.59375,0.32637774846533274
atom_gaussian__g32__o4__s1__mgapexcess__f12,cell,ecoli,af3,0.5833333333333334,0.8551587301587301,6,3,0.0,0.5021825396825397,0.5833333333333334,0.35297619047619044
atom_gaussian__g32__o4__s1__mgapexcess__f12,cell,arabidopsis,af3,0.5636363636363636,0.5579821956919166,52,55,0.5223776223776224,0.4842459862421244,0.04125874125874118,0.07373620944979226
atom_gaussian__g32__o4__s1__mgapexcess__f12,global,,,0.6431559273762905,0.6736322655974382,106,106,0.14275542897828408,0.3319801075372445,0.5004004983980064,0.34165215806019367
atom_gaussian__g32__o4__s1__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o4__s1__mgapexcess__f12,af3,,af3,0.6431559273762905,0.6736322655974382,106,106,0.14275542897828408,0.3319801075372445,0.5004004983980064,0.34165215806019367
atom_gaussian__g32__o4__s1__mgapsoft__f12,cell,human,af3,0.79296875,0.7993432556936609,32,32,0.0,0.31460429173075105,0.79296875,0.4847389639629099
atom_gaussian__g32__o4__s1__mgapsoft__f12,cell,yeast,af3,0.58984375,0.6091422552231209,16,16,0.0,0.3222337977924731,0.58984375,0.28690845743064786
atom_gaussian__g32__o4__s1__mgapsoft__f12,cell,ecoli,af3,0.8333333333333334,0.9150793650793649,6,3,0.0,0.5021825396825397,0.8333333333333334,0.41289682539682526
atom_gaussian__g32__o4__s1__mgapsoft__f12,cell,arabidopsis,af3,0.5975524475524475,0.5486945292724543,52,55,0.5223776223776224,0.4842459862421244,0.0751748251748251,0.06444854303032993
atom_gaussian__g32__o4__s1__mgapsoft__f12,global,,,0.6638483446066216,0.6587058081364461,106,106,0.14275542897828408,0.3319801075372445,0.5210929156283375,0.3267257005992016
atom_gaussian__g32__o4__s1__mgapsoft__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o4__s1__mgapsoft__f12,af3,,af3,0.6638483446066216,0.6587058081364461,106,106,0.14275542897828408,0.3319801075372445,0.5210929156283375,0.3267257005992016
atom_gaussian__g32__o4__s1__mgapsoft__w2__f12,cell,human,af3,0.80078125,0.8053312769018828,32,32,0.0,0.31460429173075105,0.80078125,0.4907269851711317
atom_gaussian__g32__o4__s1__mgapsoft__w2__f12,cell,yeast,af3,0.58984375,0.6091422552231209,16,16,0.0,0.3222337977924731,0.58984375,0.28690845743064786
atom_gaussian__g32__o4__s1__mgapsoft__w2__f12,cell,ecoli,af3,0.8333333333333334,0.9150793650793649,6,3,0.0,0.5021825396825397,0.8333333333333334,0.41289682539682526
atom_gaussian__g32__o4__s1__mgapsoft__w2__f12,cell,arabidopsis,af3,0.5919580419580419,0.5437989014721077,52,55,0.5223776223776224,0.4842459862421244,0.0695804195804195,0.05955291522998335
atom_gaussian__g32__o4__s1__mgapsoft__w2__f12,global,,,0.664560341758633,0.6546297514306628,106,106,0.14275542897828408,0.3319801075372445,0.5218049127803489,0.3226496438934183
atom_gaussian__g32__o4__s1__mgapsoft__w2__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o4__s1__mgapsoft__w2__f12,af3,,af3,0.664560341758633,0.6546297514306628,106,106,0.14275542897828408,0.3319801075372445,0.5218049127803489,0.3226496438934183
atom_gaussian__g32__o6__s1__mgapexcess__f12,cell,human,af3,0.80224609375,0.8296224930071993,32,32,0.0,0.31460429173075105,0.80224609375,0.5150182012764482
atom_gaussian__g32__o6__s1__mgapexcess__f12,cell,yeast,af3,0.59375,0.6486115462578058,16,16,0.0,0.3222337977924731,0.59375,0.32637774846533274
atom_gaussian__g32__o6__s1__mgapexcess__f12,cell,ecoli,af3,0.5833333333333334,0.8551587301587301,6,3,0.0,0.5021825396825397,0.5833333333333334,0.35297619047619044
atom_gaussian__g32__o6__s1__mgapexcess__f12,cell,arabidopsis,af3,0.5552447552447553,0.5500095990911756,52,55,0.5223776223776224,0.4842459862421244,0.03286713286713283,0.06576361284905125
atom_gaussian__g32__o6__s1__mgapexcess__f12,global,,,0.6417319330722677,0.670374667202929,106,106,0.14275542897828408,0.3319801075372445,0.49897650409398364,0.33839455966568455
atom_gaussian__g32__o6__s1__mgapexcess__f12,af2,,af2,nan,nan,0,0,nan,nan,nan,nan
atom_gaussian__g32__o6__s1__mgapexcess__f12,af3,,af3,0.6417319330722677,0.670374667202929,106,106,0.14275542897828408,0.3319801075372445,0.49897650409398364,0.33839455966568455
atom_gaussian__g32__o6__s1__mgapsoft__f12,cell,human,af3,0.810546875,0.8124606662691639,32,32,0.0,0.31460429173075105,0.810546875,0.49785637453841286
atom_gaussian__g32__o6__s1__mgapsoft__f12,cell,yeast,af3,0.609375,0.6188013461322118,16,16,0.0,0.3222337977924731,0.609375,0.29656754833973875
atom_gaussian__g32__o6__s1__mgapsoft__f12,cell,ecoli,af3,0.8333333333333334,0.9150793650793649,6,3,0.0,0.5021825396825397,0.8333333333333334,0.41289682539682526
atom_gaussian__g32__o6__s1__mgapsoft__f12,cell,arabidopsis,af3,0.5863636363636363,0.5421643837334897,52,55,0.5223776223776224,0.4842459862421244,0.06398601398601389,0.05791839749136535
